pos_x,pos_y,Estimated X,Estimated Y,error_dist,error_direction
17.162178,3.346151,16.93602442674428,2.606999171413673,0.67928666,4.7976227
18.32148,3.427117,18.11646133805077,3.085398769118554,0.25647742,2.7160168
19.453264,3.501198,19.3845228443729,3.478020487387957,0.011247745,0.8142756
20.615566,3.548058,20.24369240504937,3.811682975110399,0.36314303,0.93481016
21.61919,3.454,20.83068675683407,4.143433807878378,1.0687771,1.4677892
21.999516,3.306801,21.46543359895311,4.523208597510872,1.4586222,2.800799
22.355713,3.129342,21.32813327825011,3.833953841016172,1.268524,2.5292702
22.875795,2.410822,22.16582704047142,3.844145737277775,1.7686675,3.954701
23.256907,1.402045,22.16623868952077,2.998276560275114,1.8179753,3.386469
23.526932,0.370654,22.54668052052779,1.887162037060355,1.937056,3.1788783
23.76774,-0.711575,22.82756740108717,0.97088262174598,2.1568,3.2816696
23.897602,-1.88166,22.82523399017114,-0.226248545126543,2.1299026,2.8561618
24.13035,-2.954861,23.16350109689538,-1.723753561757612,1.6933742,2.7527156
24.410666,-4.057574,23.33562989676559,-2.815712637756948,1.7111789,2.8957837
24.64855,-5.188881,23.51891710497534,-3.561957167044857,2.2029963,3.1361704
24.770002,-6.343254,23.6660296571992,-4.609702677931219,2.3062706,3.7323809
24.870539,-7.494925,23.95054697596117,-5.587092515221036,2.2950175,3.6146111
24.988543,-8.594666,24.29588526750081,-6.695310605077408,2.1891122,3.9121976
25.130449,-9.675418,24.18808097254809,-7.944436994604612,2.2490497,3.7603798
25.363436,-10.73778,24.34960909489702,-9.082667443405587,2.141224,3.3595986
25.562824,-11.788538,24.64516462404828,-10.11434291580491,2.1229477,3.4544444
25.693338,-12.941597,24.83207077725987,-11.31364746215765,1.9054486,3.195003
25.829929,-14.09824,25.25373031202765,-12.33860140282678,2.0268288,2.6931999
25.968645,-15.251438,25.14944020077156,-13.91662341867041,1.7393517,1.4642997
26.121998,-16.328545,25.19330125482978,-15.80757818875627,1.0091939,0.12305073
26.274412,-17.37154,25.38856283726214,-16.40862140700513,1.4379472,0.69000375
26.392038,-18.45228,25.69334420947857,-16.56229844661936,1.9514705,2.3316863
26.420195,-19.490419,26.23582469958882,-17.31278820978599,2.4725537,2.5321968
26.240267,-20.441116,25.88949140791859,-18.84614589569452,1.7747741,0.83042586
25.745361,-21.23881,25.10316361546527,-20.28886929906381,1.1802614,0.19272484
24.979549,-21.785023,24.48700795240549,-21.34337715992317,0.59261847,0.38801357
24.061859,-22.067114,24.08398692719886,-22.16962352730064,0.26974165,0.19359347
22.879551,-22.220503,23.00697731656523,-22.2088032347013,-0.14695205,0.32820547
21.75045,-22.474169,21.81295122365573,-22.3374845842317,-0.0857823,0.24610889
20.694326,-22.693048,20.54507352571978,-22.31306356302751,0.3896622,0.3733055
19.638369,-22.885014,19.71108410096306,-22.28937041346605,0.5097131,0.54308295
18.528126,-23.202116,18.62800386056693,-22.56221275750868,0.71133924,0.5725167
17.496407,-23.357103,17.42547256544414,-23.14350823760108,0.15760295,0.4163955
16.377399,-23.471359,16.67549828632578,-23.06261245234688,0.3893422,0.6200478
15.298297,-23.741728,15.54051792724054,-22.89643160493873,0.61784,0.61149526
14.246633,-23.900726,14.4770814271738,-23.34878383674205,0.530058,0.6610031
13.20266,-23.839825,13.17909601611188,-23.33544761127362,0.44039196,0.4644589
12.28246,-23.523912,12.41621060525508,-24.0249059349301,0.5147499,0.1471786
11.624331,-22.769108,12.10795895704027,-23.69099187890932,0.95852,0.10812262
11.350994,-21.741535,12.16096314450922,-23.01497326678132,1.5604132,0.22774789
11.193353,-20.667891,12.32372422241587,-21.88190312744322,1.7248553,0.53063834
10.973047,-19.530174,11.87787348635566,-20.82251709619735,1.53511,0.23684366
10.755361,-18.357836,11.53545785374218,-19.65026848134128,1.4651082,0.13424803
10.515705,-17.17906,11.39530128957434,-18.58710048235042,1.6547699,0.16043913
10.239016,-16.138739,10.84142022356661,-17.64905576317616,1.63662,0.10882084
10.013227,-15.133176,10.70395213404267,-16.40110915261208,1.4675586,0.2015315
9.841106,-14.086834,10.51316913701109,-15.09957478780704,1.188714,0.1898881
9.710714,-13.051278,10.81097801050408,-13.7875120061964,1.3067633,0.8216231
9.542964,-11.993241,10.71397694504149,-12.81735590236497,1.3764223,1.070154
9.321167,-10.909418,10.30305283788969,-11.89881304324434,1.3195547,0.30297425
9.11903,-10.070778,10.01080157515883,-10.89004320068544,1.1967326,0.28743464
8.9684,-9.994163,9.960027720550094,-10.60477917337771,1.5781213,1.4818232
9.004191,-9.982862,10.3239263529457,-10.20297345176558,1.2963623,4.7471356
,,,,1.1620891,
