pos_x,pos_y,Estimated X,Estimated Y,error_dist,error_direction
-0.378931,-13.989651,-0.3382706921286073,-14.23887113676856,-0.047107708,0.6567888
-0.098811,-12.735855,0.05789854814258764,-13.28124942242676,0.2365682,0.8658488
0.118633,-11.447659,0.556598058480197,-12.02176845462069,0.46383923,1.5410845
0.366283,-10.163149,0.8683792256139041,-10.73354162478947,0.6514011,2.2201056
0.643215,-8.975585,1.229200887793884,-9.510171986939774,0.78326005,2.0300996
0.912262,-7.720355,1.08116390592224,-9.22674070146875,1.5339721,0.62340236
1.226813,-6.517677,1.28599243402165,-7.895210011135039,1.5922259,0.7001873
1.541716,-5.290608,1.975662034707524,-6.437935265668914,1.1443733,1.4116006
1.802189,-4.134496,2.359074518788426,-4.763665603061551,0.6297595,1.9715726
2.093775,-2.973309,2.728317663380134,-3.809693152029221,0.8728433,1.1286428
2.299949,-1.881917,3.110487567760676,-2.584297346202711,0.94816285,0.98508286
2.408453,-0.798875,3.395211560396849,-1.518952528673432,1.2478777,2.6048734
2.217968,-0.176428,3.412174720450472,-0.9743910736570849,1.3929461,17.56117
2.190105,-0.12224,1.05408569985848,0.3214683720882093,1.3794684,21.437668
2.184904,-0.111087,0.8566075372041861,0.1895014165497091,1.6663717,14.576109
1.738415,0.148871,0.8457177222423593,0.1769593888436903,1.6886473,13.859553
,,,,1.4309344,
