pos_x,pos_y,Estimated X,Estimated Y,error_dist,error_direction
-11.120934,-19.487093,-11.68146578388922,-18.22252456007615,1.4004306,2.9711292
-11.129134,-20.617332,-11.51985107185843,-19.54328023134734,1.2046176,2.452036
-11.090309,-21.891499,-11.64182173994231,-20.3335331522192,1.716267,3.4892163
-10.948532,-23.03742,-11.15803568877822,-21.95909919538679,1.4047551,1.7473733
-10.45496,-23.771782,-11.30166404971276,-22.67520897408785,1.3660448,3.578619
-9.804038,-23.822292,-9.74369234296261,-23.2401201257601,0.643149,0.26085293
-9.115791,-23.81979,-9.0600416830841,-23.23023624054257,0.5912728,0.4535255
-8.306338,-23.81498,-8.223945995069776,-23.43422435626007,0.35801744,-0.011377414
-7.388007,-23.802227,-7.456685529495821,-23.62277524844007,0.34468377,0.57597244
-6.373283,-23.770067,-6.576007666692704,-23.86145766213658,0.17516004,0.35236758
-5.429889,-23.789865,-5.572840812915635,-23.94229021454924,0.04701047,0.21528704
-4.531506,-23.75429,-4.653360189884365,-23.98490489262139,0.101872854,0.37726247
-3.451809,-23.79015,-3.848339899153955,-24.01500550360334,0.28314477,0.6223936
-2.337921,-23.896635,-3.020795455948428,-24.29888051597933,0.41645485,1.2008064
-1.256616,-23.858366,-1.805032788999924,-24.40765178098732,0.8064165,1.0495875
-0.22973,-23.776031,-0.6906974092284968,-23.99620947699252,0.47941887,0.9658992
0.806608,-23.755812,0.4768197057594895,-23.62189102929103,0.33699697,0.53655994
1.789174,-23.629534,1.364996290434258,-23.29697921884016,0.62257236,0.92205656
2.537323,-22.909403,2.296219853917304,-23.509654088567,0.8541828,0.7342566
2.676231,-21.802731,3.296343431323902,-22.46069772099488,0.7866955,1.8452044
2.621047,-20.663584,2.825427250372201,-21.33964562090258,0.57213515,0.5855453
2.545382,-19.444458,2.320127006114076,-20.61191662868688,0.86578023,0.54983604
2.518303,-18.134838,2.825813859563675,-19.60329024139004,1.5184155,0.4323506
2.511107,-16.72072,2.404662286504931,-17.89688168474247,1.1901935,1.2316339
2.500698,-15.291137,2.900676209902125,-16.23955116459678,1.0303484,0.9662826
2.486687,-13.961858,3.202906622616138,-14.87403509038204,1.0767798,1.7984278
2.490613,-12.622596,3.10844422162905,-13.48723568961739,1.0048689,1.4807041
2.508286,-11.262899,2.927994832246814,-12.08305770644115,0.8646222,1.2337947
2.478866,-9.917235,2.848293634309365,-10.81675737253175,0.9379315,1.2199235
2.507804,-8.604612,3.066838468387117,-9.529297911223209,1.0232868,2.0027988
2.512588,-7.345636,3.004759506007324,-8.35089656664119,1.0777686,0.73657036
2.506652,-6.157794,2.795406512404812,-7.253990628330529,0.98877245,0.99984086
2.527931,-5.046389,3.183621260707995,-5.898654522312613,1.0568316,0.8652674
2.522259,-3.911483,3.348905849146563,-4.769553653879099,1.1201136,2.5605974
2.521715,-2.798827,3.330953986003835,-3.578885192734473,1.0478907,2.1365356
2.521399,-1.657797,3.330727604150671,-2.649368409982528,1.2971382,4.125588
2.470893,-0.557677,3.464093501481036,-1.603328173396026,1.3462814,17.941711
2.138922,0.487822,3.331009579632386,-0.6746181878398725,1.7274389,30.631525
1.448231,0.91487,2.981853071413754,0.4440064781106252,1.7876842,36.684444
0.970233,1.013832,1.478701388777265,1.482091877344198,0.5879807,1.3884263
0.887303,0.987195,-0.02434045340100233,0.6401729663654692,0.9895579,68.37078
,,,,1.2688763,
