pos_x,pos_y,Estimated X,Estimated Y,error_dist,error_direction
-14.539044,-1.686137,-15.33492775417321,-2.706128839511584,1.1491095,3.15836
-13.36805,-1.434093,-13.89418371232412,-2.236985257990094,1.0360457,3.9068408
-12.337051,-1.653782,-12.71670074159076,-1.890052219431534,0.37637883,0.6113274
-11.690059,-2.398819,-12.49841027714593,-1.843684295841488,0.9641757,4.077085
-11.358824,-3.542038,-12.59717228104567,-2.656525085020491,1.6830821,5.434757
-11.087615,-4.711003,-12.19498713963402,-3.996109052881476,1.4570191,5.887447
-10.818604,-5.953451,-11.8105488872618,-5.160046544691956,1.3484962,6.0595374
-10.567012,-7.219541,-11.62685901808553,-6.253438701117386,1.5573092,6.547959
-10.346234,-8.445529,-10.95179583677838,-7.5350250535483,1.1282781,6.1579137
-10.115706,-9.776504,-11.15223758918533,-8.807274583886462,1.568062,5.6979895
-9.896121,-10.991692,-11.01992407246891,-10.24768510970722,1.4945894,5.6907644
-9.630522,-12.145371,-10.74033623293411,-10.9716595503408,1.7469295,5.6478267
-9.364716,-13.356448,-10.45473738666858,-11.83900956625036,2.0561833,6.146206
-9.18015,-14.699443,-10.15641216074024,-13.00577352369091,2.0397666,5.421313
-8.990124,-15.866772,-9.772059390314379,-14.12958745586364,2.0180862,4.2598763
-8.811751,-17.059328,-9.45139351553423,-15.26472713335889,2.0034642,3.7598834
-8.59334,-18.247206,-9.25320760898678,-16.79915603449333,1.7357235,2.7875352
-8.423786,-19.454323,-9.337571586866716,-18.41119468309828,1.5163149,3.4862766
-8.22828,-20.702806,-9.313849875899182,-19.48111919433681,1.7477007,4.9958324
-8.089684,-21.978146,-8.996219426328393,-20.52641373599819,1.7134444,4.6969824
-7.898959,-23.184229,-8.64644789814017,-21.93686168894422,1.6012903,3.731021
-7.700492,-24.376181,-8.7051866771954,-23.13630394691788,1.6119274,3.3423648
-7.223116,-25.452145,-8.331362536893057,-24.2520076394018,1.8298734,3.0231586
-6.216477,-25.862265,-7.575128885073922,-25.57890215133633,1.2158048,3.1431584
-5.12083,-25.65159,-5.596103066689274,-25.55517321698741,0.45778728,0.32655698
-4.023838,-25.32513,-3.997899425327387,-25.50655297351566,0.177931,0.31608647
-2.890604,-25.130878,-3.053515893182284,-25.53199407031603,0.41379106,0.28338197
-1.882935,-25.028021,-1.825492180998256,-25.36079002247921,0.32435644,0.1923238
-0.881093,-24.86511,-0.9456315870049717,-25.4536673902461,0.40013182,0.388713
0.129154,-24.789242,0.05967134008662456,-25.29036305023841,0.55667055,0.53099084
1.24903,-24.715603,1.117382390588156,-25.41211870716493,0.46283162,0.5331726
2.387495,-24.492947,2.022508413407738,-25.22328053062715,0.5992667,0.7017144
3.517675,-24.24651,3.387745480294543,-24.85033422407159,0.6131501,0.58134246
4.701246,-23.981272,4.575729561226238,-24.41317328596119,0.4804036,0.33139518
5.84045,-23.513741,5.040452797823817,-23.67609611485667,0.89336264,0.69919753
6.317578,-22.40307,6.366411356360435,-22.85695552731728,0.2157294,0.31603482
6.132728,-21.181637,6.76626677880857,-21.43248321647977,0.6096689,1.4350939
5.903461,-19.954891,6.63243493306888,-20.66579835503997,0.95951825,1.6322854
5.694947,-18.797598,6.192527350788307,-19.86041591213761,1.1427636,0.69183743
5.51872,-17.636925,5.915175678186738,-18.44498207058646,0.84995484,0.3956701
5.369198,-16.4387,5.704900658335545,-16.89828991135622,0.4788865,0.28321874
5.210061,-15.178739,5.885712500824704,-15.58449210357585,0.652253,2.093406
4.993376,-13.987522,6.083057182891998,-14.52503170145663,1.2717736,4.411627
4.81424,-12.773759,5.903540715330735,-13.26711480855464,1.1776766,3.1128278
4.645284,-11.532955,5.652828889170879,-12.14288114563154,1.2761015,3.744873
4.465237,-10.338331,5.287689737942237,-11.01436105129195,1.1215447,3.1720924
4.276702,-9.08022,5.400519138874566,-9.735827151298182,1.3017634,3.6175241
4.089257,-7.78962,5.181430399778161,-8.562164311491035,1.4415642,5.2622213
3.934984,-6.454842,4.640540108282561,-7.610200344197624,1.3698326,0.6510005
3.787635,-5.236056,4.557441544947244,-6.247575288831397,1.2175795,0.82058024
3.634024,-3.969207,4.781661299600214,-5.008594445196497,1.5336162,0.6493101
3.447189,-2.85972,4.597231533031863,-3.556114999174265,1.347397,2.2976003
3.284108,-1.600684,4.322933811378507,-2.469897187756109,1.3373058,7.06213
3.068578,-0.456709,4.257256500601753,-1.410953959322369,1.464143,10.865094
2.330919,0.36854,3.725696829067848,0.2034842712760929,1.4118557,4.997637
1.542463,0.280824,1.746503907713495,0.9624055339331966,0.58056086,34.764885
1.336958,0.244407,0.573980424111937,1.102756257132376,0.41802806,79.14995
1.338017,0.245063,0.1681066075282922,0.9435270767691727,1.4651589,92.06729
,,,,1.3635787,
