pos_x,pos_y,Estimated X,Estimated Y,error_dist,error_direction
2.306504,-10.379421,3.202284076650051,-11.44265261545966,1.5286922,5.3790107
2.187723,-8.872284,3.206662196848891,-10.28958127492377,1.7938526,3.0895839
2.009582,-7.403012,2.780869565196157,-8.836013861087435,1.5943898,1.4659035
1.838345,-5.979615,2.658308231530921,-7.121636718756222,1.6699562,2.1601553
1.746181,-4.755806,2.893791176651378,-5.601217581200167,1.3130934,8.691122
1.723357,-3.747495,2.659974108541581,-4.289787198926038,1.0014304,9.911819
1.617227,-2.710844,2.745967524727305,-3.463606636753744,1.3473378,13.145063
1.216562,-1.804726,2.501005564626284,-2.151777343532756,1.4080914,41.391293
0.519794,-1.169375,1.769477365853982,-1.115553976157105,1.2445699,59.515156
-0.226646,-1.002698,0.7852417777610118,-0.3471071344442586,1.1856791,68.38156
-0.602032,-0.956118,-0.5831353401632356,0.1132460895920042,1.1291109,78.34804
-0.658924,-0.980731,-1.756486502794668,-0.3333249462535919,1.298798,56.20391
-0.65621,-0.978538,-1.880433599268988,-0.3750056230760179,1.4529215,49.6537
-0.654752,-0.977797,-1.863799967694878,-0.3378156304221016,1.4436625,60.2581
-0.65568,-0.976216,-1.850893865449548,-0.318480569949719,1.4270911,54.78765
-0.652301,-0.971527,-1.834654067802727,-0.2802314626219143,1.4251196,53.137356
-0.655077,-0.978521,-1.868730561128734,-0.6077021980161096,1.3427285,58.834976
,,,,1.3173136,
